order_id,customer_unique_id,customer_state,payment_type,payment_installments,product_category,total_order_value,total_price,total_freight,delivery_delta,delivery_speed_days,is_late,predicted_low_probability,predicted_high_probability,predicted_risk_band,segment,segment_label,delay_days,risk_pct,value_tier,recommended_coupon_pct,campaign_reason,apology_style
9ab0996e3fa56c0c453bdaa598164273,24b653396ed57d4e198675e6284fab94,BA,boleto,1.0,office_furniture,221.05,169.99,51.06,-50.0,83.0,1,0.9298377,0.07016231,high,1,late-delivery risk | satisfaction risk,50,93.0,high,25,late_delivery_high_risk,white_glove
e0100dc88768c6ca8b1b419fde8a50fb,ecf191d9e1cfa4d03cb300297efae837,SP,credit_card,8.0,watches_gifts,706.84,689.0,17.84,-11.0,30.0,1,0.9298353,0.070164666,high,1,late-delivery risk | satisfaction risk,11,93.0,high,25,late_delivery_high_risk,white_glove
8dcb7601ceb0b144a5fdd0055b91ba28,c8e0e761f5510eb859d5e7aa5f643111,SP,credit_card,4.0,music,97.71000000000001,79.9,17.81,-15.0,45.0,1,0.9298245,0.07017552,high,1,late-delivery risk | satisfaction risk,15,93.0,medium,15,late_delivery_high_risk,standard
907424cd045f2dcb775507e367f9ab60,236f1336a16f73113828df1b645db6b5,SP,boleto,1.0,perfumery,268.97,259.0,9.97,-9.0,11.0,1,0.9297738,0.07022616,high,1,late-delivery risk | satisfaction risk,9,93.0,high,25,late_delivery_high_risk,white_glove
ee45911bb0f3165bc61d3cbf92f37506,94153bb707107e23d9f5f0c0735582ef,CE,credit_card,2.0,sports_leisure,226.58,199.9,26.68,-12.0,45.0,1,0.9297679,0.07023211,high,1,late-delivery risk | satisfaction risk,12,93.0,high,25,late_delivery_high_risk,white_glove
9418ab9676b7f5d9539c74b557c59284,1e7586e6b00b3d601db2b79455119075,RJ,credit_card,1.0,sports_leisure,219.28,200.0,19.28,-13.0,31.0,1,0.9296875,0.07031247,high,1,late-delivery risk | satisfaction risk,13,93.0,high,25,late_delivery_high_risk,white_glove
23aee6ac2f5a0a3056aa62c615974c0c,361dc89b24a5dc808b2803a1ac33ff3f,AL,credit_card,2.0,agro_industry_and_commerce,1518.55,1476.3,42.25,-11.0,44.0,1,0.9296693,0.07033066,high,1,late-delivery risk | satisfaction risk,11,93.0,high,25,late_delivery_high_risk,white_glove
b168d329f34145f3b1bd2d09ba74f0a5,2a6d464f307f26f32873ba9f9209a96d,RJ,credit_card,1.0,garden_tools,76.66,59.0,17.66,-16.0,41.0,1,0.9296665,0.070333496,high,1,late-delivery risk | satisfaction risk,16,93.0,budget,10,late_delivery_high_risk,standard
a73b88538d5028e0bb2e13ced8597968,03122c028e98da49398ab33d1835e776,GO,credit_card,1.0,bed_bath_table,63.1,48.0,15.1,-21.0,43.0,1,0.92965937,0.0703406,high,1,late-delivery risk | satisfaction risk,21,93.0,budget,10,late_delivery_high_risk,standard
36b33af016121e29d4fa1c46c492f656,457959756d09357d8f7210cbf5c995ce,PA,credit_card,5.0,auto,226.31,115.99,110.32,-20.0,54.0,1,0.9296572,0.07034279,high,1,late-delivery risk | satisfaction risk,20,93.0,high,25,late_delivery_high_risk,white_glove
33238b56832a1ff5396fff8bd2a44ede,d041320ae7f525e9184cb0ae811cd9cf,ES,boleto,1.0,telephony,45.089999999999996,29.99,15.1,-15.0,35.0,1,0.92963904,0.07036095,high,1,late-delivery risk | satisfaction risk,15,93.0,budget,10,late_delivery_high_risk,standard
84dd66bcbf849a7cbc4f484e83152ec5,a98ee99920cb88ed5fefab7cd69165ea,RJ,credit_card,7.0,perfumery,71.14,56.99,14.15,-15.0,40.0,1,0.9295295,0.0704705,high,1,late-delivery risk | satisfaction risk,15,93.0,budget,10,late_delivery_high_risk,standard
d129a390b12dad8097fca575b31aba6c,cc8652fa71314ac6af870726e9ebd4bd,AL,credit_card,6.0,luggage_accessories,198.14,139.0,59.14,-13.0,46.0,1,0.9295251,0.07047493,high,1,late-delivery risk | satisfaction risk,13,93.0,high,25,late_delivery_high_risk,white_glove
2474b5060c1dfacbb46002aa2563f9bc,449c2cfd62e871c064bbecf4a4922fa6,RJ,credit_card,2.0,fashion_male_clothing,76.08,59.9,16.18,-18.0,49.0,1,0.9294495,0.07055048,high,1,late-delivery risk | satisfaction risk,18,92.9,budget,10,late_delivery_high_risk,standard
8734071c7bfc4d453e59546b22c5ce0e,fac8b5e914037fc2e2476783585f0769,MA,credit_card,2.0,perfumery,75.17,53.99,21.18,-19.0,52.0,1,0.92941964,0.07058033,high,1,late-delivery risk | satisfaction risk,19,92.9,budget,10,late_delivery_high_risk,standard
725d5b45e6010a8d3da5106833e22bd0,3fadefd1174756e2c337993b1c476e8d,PA,credit_card,1.0,toys,354.45,299.99,54.46,-22.0,55.0,1,0.9293854,0.07061456,high,1,late-delivery risk | satisfaction risk,22,92.9,high,25,late_delivery_high_risk,white_glove
97cca737331c9c6009a3e8b555d963b2,0a9225d268d5b00bf3c416b106ceae10,SP,boleto,1.0,toys,246.36,229.99,16.37,-17.0,34.0,1,0.9293825,0.07061752,high,1,late-delivery risk | satisfaction risk,17,92.9,high,25,late_delivery_high_risk,white_glove
7df3717b5a5609af21ee9e719b68cef8,48c9e0aa6bd6ca010174be0199e2124a,RS,boleto,1.0,watches_gifts,246.26,229.9,16.36,-19.0,41.0,1,0.9293825,0.07061752,high,1,late-delivery risk | satisfaction risk,19,92.9,high,25,late_delivery_high_risk,white_glove
e4f0fb907ebf79c450a8646d85c36d62,37edf88a16ac58eaf8a0d1af50aea6a8,RJ,voucher,1.0,baby,111.37,94.95,16.42,-22.0,46.0,1,0.9293744,0.070625626,high,1,late-delivery risk | satisfaction risk,22,92.9,medium,15,late_delivery_high_risk,standard
2591f6277be80b0c25627c745ec900c4,9f3a4f9a67346ae72d8edc3b766e664f,RJ,credit_card,1.0,bed_bath_table,80.19,56.99,23.2,-21.0,29.0,1,0.9293679,0.070632085,high,1,late-delivery risk | satisfaction risk,21,92.9,budget,10,late_delivery_high_risk,standard
1620c790cd0d6a55f4f5c3922764c96a,93158b6a04e6962deea46979e6b0f42d,ES,credit_card,1.0,fashion_bags_accessories,52.53,34.3,18.23,-21.0,41.0,1,0.92929167,0.07070836,high,1,late-delivery risk | satisfaction risk,21,92.9,budget,10,late_delivery_high_risk,standard
467cebcc0da9e810f821e951c04dd59e,6a715055038588f2eb77d0301c621e72,MG,credit_card,1.0,housewares,51.33,36.9,14.43,-16.0,33.0,1,0.92927337,0.070726626,high,1,late-delivery risk | satisfaction risk,16,92.9,budget,10,late_delivery_high_risk,standard
b84b9f8e6380570cdabdb0af246d6b9c,457e9f62de8a217e79f81b41ddc6c7e5,GO,credit_card,2.0,watches_gifts,248.94,229.9,19.04,-25.0,51.0,1,0.9292689,0.070731126,high,1,late-delivery risk | satisfaction risk,25,92.9,high,25,late_delivery_high_risk,white_glove
0cbc979bd11d1ef1cc7c050a0442c715,50bea7168a8493efd89819c4847799d0,GO,credit_card,1.0,sports_leisure,75.17,59.99,15.18,-16.0,43.0,1,0.929251,0.07074898,high,1,late-delivery risk | satisfaction risk,16,92.9,budget,10,late_delivery_high_risk,standard
38e58cdf27a57490e8945bd9f8150e45,d0187608cac8c82a53583c72649e9d61,MA,credit_card,3.0,health_beauty,316.58000000000004,239.8,76.78,-10.0,37.0,1,0.92925036,0.07074967,high,1,late-delivery risk | satisfaction risk,10,92.9,high,25,late_delivery_high_risk,white_glove
9fa3141e41678109d614cc3ee569cb98,09f59cc845b71c91ee612e3103d58c6b,RJ,credit_card,4.0,fashion_bags_accessories,144.65,129.99,14.66,-11.0,31.0,1,0.92924905,0.07075095,high,1,late-delivery risk | satisfaction risk,11,92.9,medium,15,late_delivery_high_risk,standard
1a358c4ef8c7d066e7e526670d486f3e,284c24639d06fd022ad9105c46f7f923,RJ,credit_card,1.0,computers_accessories,117.16000000000001,98.9,18.26,-20.0,42.0,1,0.9292108,0.07078919,high,1,late-delivery risk | satisfaction risk,20,92.9,medium,15,late_delivery_high_risk,standard
b357dd0e3d6572e28d060309c0ab339f,602517e0d22bad1e86ec4cc2fa58a147,RJ,boleto,1.0,bed_bath_table,191.58,169.9,21.68,-10.0,33.0,1,0.92919815,0.07080183,high,1,late-delivery risk | satisfaction risk,10,92.9,high,25,late_delivery_high_risk,white_glove
1c596aea2c7f298b4ccafe3b88d7dfeb,37f744a5b54797975149a88fce114cc2,RJ,credit_card,3.0,bed_bath_table,96.28999999999999,75.27,21.02,-25.0,45.0,1,0.9291973,0.07080268,high,1,late-delivery risk | satisfaction risk,25,92.9,medium,15,late_delivery_high_risk,standard
ae381714e252e42f49f6de768f243969,4a5bf79fada030d8c57672da0288e42b,RJ,credit_card,3.0,home_construction,172.13,150.0,22.13,-15.0,37.0,1,0.92917097,0.070829034,high,1,late-delivery risk | satisfaction risk,15,92.9,high,25,late_delivery_high_risk,white_glove
f3f65564546eca69a8247a280e51a77b,2801537af8bdc2b1cd9bb14862b3f24b,SC,credit_card,10.0,computers_accessories,856.86,806.97,49.89,-16.0,49.0,1,0.92914796,0.07085203,high,1,late-delivery risk | satisfaction risk,16,92.9,high,25,late_delivery_high_risk,white_glove
ece3ab91bd67ba73563dd0468fc3bde2,5d9cec5f168ee6cdd275168ed54797f7,CE,credit_card,2.0,perfumery,244.27,207.5,36.77,-10.0,45.0,1,0.92914194,0.07085804,high,1,late-delivery risk | satisfaction risk,10,92.9,high,25,late_delivery_high_risk,white_glove
1b506ab4d2fae3d70d95f8d0a4d8d094,7a46c5d10e6ee23ec37fe81eeb79b6a9,RJ,credit_card,8.0,watches_gifts,195.91,179.9,16.01,-15.0,35.0,1,0.92910445,0.070895545,high,1,late-delivery risk | satisfaction risk,15,92.9,high,25,late_delivery_high_risk,white_glove
d2f8ef9dd1714fcac7de9f0aef13d21a,4c7311540ac1ea1acaa9e82448f775c0,TO,credit_card,5.0,health_beauty,247.51,208.0,39.51,-9.0,30.0,1,0.92909837,0.07090164,high,1,late-delivery risk | satisfaction risk,9,92.9,high,25,late_delivery_high_risk,white_glove
ea60e9579f440bbca132b795ff54807f,57885ad17d2b04517064d6f4a3dac03f,ES,credit_card,3.0,toys,69.22,49.9,19.32,-23.0,46.0,1,0.92907447,0.07092555,high,1,late-delivery risk | satisfaction risk,23,92.9,budget,10,late_delivery_high_risk,standard
bcf9b1ea597cf15ce7c93eebfd3a915a,7ac047b79c1592ee9806d29dfa149b5d,RJ,credit_card,1.0,bed_bath_table,37.089999999999996,21.99,15.1,-9.0,34.0,1,0.92903,0.07096999,high,1,late-delivery risk | satisfaction risk,9,92.9,budget,10,late_delivery_high_risk,standard
c33a15434dbf8582136285a3e2995d1c,5f6917c4fa8807a3c4c6ddef3ec4b2f4,RS,credit_card,5.0,health_beauty,76.9,59.9,17.0,-15.0,50.0,1,0.929021,0.070979014,high,1,late-delivery risk | satisfaction risk,15,92.9,budget,10,late_delivery_high_risk,standard
27819e1adc36766f4de3e79fa3b8c04d,20315d2fd2943f5ee5fd4b4cac993a7b,SC,credit_card,2.0,garden_tools,133.34,98.0,35.34,-20.0,44.0,1,0.92896676,0.07103321,high,1,late-delivery risk | satisfaction risk,20,92.9,medium,15,late_delivery_high_risk,standard
9d7aed3d4801f8607e1fd449c6c11fd2,b4b86801984a46da43a4bb5a892e555e,SC,credit_card,5.0,perfumery,245.35,229.0,16.35,-9.0,32.0,1,0.9289538,0.07104616,high,1,late-delivery risk | satisfaction risk,9,92.9,high,25,late_delivery_high_risk,white_glove
12665915ce815ae60a756854e522fddf,96d1be8c3b3b3d9817591b8b2e008abb,DF,credit_card,1.0,sports_leisure,91.47,69.9,21.57,-15.0,35.0,1,0.9289479,0.0710521,high,1,late-delivery risk | satisfaction risk,15,92.9,medium,15,late_delivery_high_risk,standard
9d76974325109da947615c96eac22698,f8f3a2def4a348fcae91b6fa26da9854,PE,boleto,1.0,garden_tools,109.92,88.9,21.02,-19.0,46.0,1,0.92877364,0.07122635,high,1,late-delivery risk | satisfaction risk,19,92.9,medium,15,late_delivery_high_risk,standard
d8734ba226623cf1c86b3cce8cbffa78,cb8661d6ba07d255d5fe1bb9dae9b79c,RJ,credit_card,4.0,construction_tools_construction,589.42,569.0,20.42,-25.0,57.0,1,0.9287365,0.07126347,high,1,late-delivery risk | satisfaction risk,25,92.9,high,25,late_delivery_high_risk,white_glove
2ccfb56c4a7060de9778668844658588,1cd8e333f87e1f50169867f74c0caa28,MG,credit_card,6.0,watches_gifts,278.59,258.9,19.69,-17.0,39.0,1,0.92865384,0.071346186,high,1,late-delivery risk | satisfaction risk,17,92.9,high,25,late_delivery_high_risk,white_glove
315b408ea2b172afb8ed00e598158e62,a8bdc59f80b047d3d5fdff12d0c146f8,SP,credit_card,4.0,watches_gifts,239.01,225.0,14.01,-13.0,28.0,1,0.92863667,0.07136336,high,1,late-delivery risk | satisfaction risk,13,92.9,high,25,late_delivery_high_risk,white_glove
e6cdacd5274dbf478d422d7144e0e9b5,9c7c0e862d86a9b96e39c251dca062c0,RJ,credit_card,5.0,home_confort,250.09,229.0,21.09,-10.0,33.0,1,0.92860633,0.07139368,high,1,late-delivery risk | satisfaction risk,10,92.9,high,25,late_delivery_high_risk,white_glove
e3027423471c37ce2c9097bdec11b19d,8888dd279fae8673f58bb937e88c3900,CE,credit_card,8.0,housewares,213.59,165.0,48.59,-12.0,43.0,1,0.9285932,0.07140679,high,1,late-delivery risk | satisfaction risk,12,92.9,high,25,late_delivery_high_risk,white_glove
a8843eefca185666dee09101b9507b49,36f49bb6a0f1e6f0233c16ea0591c0be,ES,credit_card,1.0,computers_accessories,95.34,79.9,15.44,-17.0,41.0,1,0.92848563,0.0715144,high,1,late-delivery risk | satisfaction risk,17,92.8,medium,15,late_delivery_high_risk,standard
0d6cc2219ef268358eac3c49b47abca9,a176838867d89ed62981cdf02b7ca3e1,PR,credit_card,6.0,bed_bath_table,353.21,286.4,66.81,-35.0,53.0,1,0.9284341,0.07156595,high,1,late-delivery risk | satisfaction risk,35,92.8,high,25,late_delivery_high_risk,white_glove
bca5631d3061da1301ceaf05bbf83e69,fc2ee6e4662c1d201c8cc20f2ea247d1,ES,credit_card,1.0,telephony,43.22,27.99,15.23,-23.0,39.0,1,0.92842853,0.07157148,high,1,late-delivery risk | satisfaction risk,23,92.8,budget,10,late_delivery_high_risk,standard
73f8be4d47a3eca8b9b1ab39e9894b27,d983c7f255482c26ef540711c23d6ac6,RJ,boleto,1.0,fashion_bags_accessories,48.129999999999995,29.9,18.23,-17.0,37.0,1,0.9283942,0.07160583,high,1,late-delivery risk | satisfaction risk,17,92.8,budget,10,late_delivery_high_risk,standard
62bffd187fdcb56c61d7980953e3ceb7,11df73b7b6e5b5dc4d8b23b812d406aa,RS,credit_card,1.0,baby,169.73000000000002,149.99,19.74,-15.0,41.0,1,0.9283891,0.07161095,high,1,late-delivery risk | satisfaction risk,15,92.8,high,25,late_delivery_high_risk,white_glove
82c5ef9af05ba4775bcabac8b9520c3e,6b7cd918273d2946aad5dd4fb4b3da16,BA,credit_card,2.0,watches_gifts,54.79,39.0,15.79,-26.0,49.0,1,0.92838836,0.07161164,high,1,late-delivery risk | satisfaction risk,26,92.8,budget,10,late_delivery_high_risk,standard
8a978fd62dcc5d4c42fe95a394f718bb,ec3ebcf0bea49433630c9eb3c32dcb78,SE,boleto,1.0,watches_gifts,225.97000000000003,190.83,35.14,-24.0,55.0,1,0.92836875,0.07163124,high,1,late-delivery risk | satisfaction risk,24,92.8,high,25,late_delivery_high_risk,white_glove
f26d4637c4f560f72ba7feac1675c100,31127406f4f4cabe57b756540218c700,RJ,credit_card,3.0,construction_tools_construction,524.78,399.0,125.78,-15.0,46.0,1,0.92834234,0.07165764,high,1,late-delivery risk | satisfaction risk,15,92.8,high,25,late_delivery_high_risk,white_glove
734e66350ff1d845ab707409554c76c4,0aacde7f3bda1ae91da7289dcb1c2a5c,RS,credit_card,1.0,sports_leisure,235.06,199.9,35.16,-18.0,31.0,1,0.9283306,0.07166939,high,1,late-delivery risk | satisfaction risk,18,92.8,high,25,late_delivery_high_risk,white_glove
cc6e15491d167d2bd2d0eef0d14970c8,03deaea09727abbbe6305a61aed28a05,BA,credit_card,1.0,toys,107.07,90.0,17.07,-14.0,40.0,1,0.92828965,0.07171032,high,1,late-delivery risk | satisfaction risk,14,92.8,medium,15,late_delivery_high_risk,standard
5933eca8bf39eb9b770be4f92e295796,723760306f7a15ad72dac1b300eccbee,BA,credit_card,4.0,computers_accessories,203.75,187.0,16.75,-9.0,39.0,1,0.9281395,0.07186047,high,1,late-delivery risk | satisfaction risk,9,92.8,high,25,late_delivery_high_risk,white_glove
3ac0423d1e7e335f83c8fa3600ae47d7,b5e04fc588d13ee10dd2257351fbb126,SP,credit_card,10.0,furniture_decor,189.21,159.9,29.31,-15.0,43.0,1,0.9281383,0.07186167,high,1,late-delivery risk | satisfaction risk,15,92.8,high,25,late_delivery_high_risk,white_glove
5daf14428a3c29d9dd22f97b7d5b3230,449c102b7926fd08fbfcbb387a6e404f,SC,credit_card,1.0,sports_leisure,72.53,54.9,17.63,-16.0,46.0,1,0.92813486,0.071865134,high,1,late-delivery risk | satisfaction risk,16,92.8,budget,10,late_delivery_high_risk,standard
c42c77adb71ee6c1ca91e61888a18932,ea9a21280b28a0963af5d9b58e6df422,MG,credit_card,2.0,computers_accessories,167.39000000000001,149.9,17.49,-12.0,37.0,1,0.9280536,0.07194639,high,1,late-delivery risk | satisfaction risk,12,92.8,high,25,late_delivery_high_risk,white_glove
53354e0184a8a43cd9f722bc2af844cb,63a6598e9e74c944ecd841f45d54e0e3,SP,credit_card,4.0,computers_accessories,124.52,110.0,14.52,-15.0,34.0,1,0.9280498,0.071950205,high,1,late-delivery risk | satisfaction risk,15,92.8,medium,15,late_delivery_high_risk,standard
921ccf9b5f8379e9262fabe9b953c55e,f37df26d81056b8d7ac3efba580ab962,MA,credit_card,5.0,health_beauty,353.07,330.0,23.07,-16.0,33.0,1,0.9280268,0.071973175,high,1,late-delivery risk | satisfaction risk,16,92.8,high,25,late_delivery_high_risk,white_glove
96a902cd4b751087e41ef64474975946,5fe35ed36e47572b5e4238bbf066bd5b,RS,boleto,1.0,toys,59.040000000000006,42.99,16.05,-21.0,43.0,1,0.92802024,0.07197976,high,1,late-delivery risk | satisfaction risk,21,92.8,budget,10,late_delivery_high_risk,standard
a1c5f705a277dc65135f50fbfe2ce8bc,43fd9d15c0ac116923be0e2b8608555a,MG,credit_card,3.0,consoles_games,39.6,24.5,15.1,-31.0,54.0,1,0.9280187,0.07198131,high,1,late-delivery risk | satisfaction risk,31,92.8,budget,10,late_delivery_high_risk,standard
66bd5293331e02863f2054bf659ed2be,31f47e48e5a49c4ae1ccf5ea9e2a5e11,RJ,credit_card,1.0,market_place,101.54,79.9,21.64,-22.0,39.0,1,0.9280005,0.0719995,high,1,late-delivery risk | satisfaction risk,22,92.8,medium,15,late_delivery_high_risk,standard
558b411669d1eaae0ee5ec3186559cce,83edf3aeab5f1a4229ee95cecd465bfd,RJ,credit_card,5.0,food_drink,720.77,699.9,20.87,-12.0,43.0,1,0.9279849,0.07201511,high,1,late-delivery risk | satisfaction risk,12,92.8,high,25,late_delivery_high_risk,white_glove
bde6e20289749eb6e7fc368efae2b87f,8bb31750d3168b3e096a38f5616846dd,PE,credit_card,2.0,office_furniture,405.24,289.0,116.24,-21.0,51.0,1,0.9279646,0.072035395,high,1,late-delivery risk | satisfaction risk,21,92.8,high,25,late_delivery_high_risk,white_glove
707977c86502593ef9aa22201fbcbde5,edc7ff9191e26bd5b798dc4aca915064,MG,credit_card,1.0,telephony,55.0,39.9,15.1,-18.0,38.0,1,0.9279179,0.072082125,high,1,late-delivery risk | satisfaction risk,18,92.8,budget,10,late_delivery_high_risk,standard
1bbf2953472be17b4ba5726a24d40f05,cf523d0df815451719f36ad96aff8d78,ES,credit_card,1.0,sports_leisure,191.49,169.9,21.59,-9.0,37.0,1,0.92790693,0.07209305,high,1,late-delivery risk | satisfaction risk,9,92.8,high,25,late_delivery_high_risk,white_glove
c03db9e9e3664ee812e8fc4d00f324c9,6964b08edbb280c06e20d40e4040f923,PE,credit_card,3.0,cool_stuff,192.61,166.99,25.62,-11.0,40.0,1,0.9278545,0.07214554,high,1,late-delivery risk | satisfaction risk,11,92.8,high,25,late_delivery_high_risk,white_glove
01015fb6493ea5b9ba105c80b5452da1,03466aa4289c03856add8a3537f914cd,SP,credit_card,1.0,housewares,19.85,8.0,11.85,-8.0,27.0,1,0.92785364,0.07214637,high,1,late-delivery risk | satisfaction risk,8,92.8,budget,10,late_delivery_high_risk,standard
559d6842e0a3468f1941683ca901b582,50985b8d1956bd782be94c09dc9f19a8,MT,credit_card,4.0,watches_gifts,594.69,569.0,25.69,-12.0,42.0,1,0.9278295,0.07217049,high,1,late-delivery risk | satisfaction risk,12,92.8,high,25,late_delivery_high_risk,white_glove
576209b9fa58032b16db7d94289dd794,286c51fe0bc2f07fed3594a58acf77f4,RJ,credit_card,2.0,auto,179.3,159.9,19.4,-9.0,28.0,1,0.92782915,0.07217088,high,1,late-delivery risk | satisfaction risk,9,92.8,high,25,late_delivery_high_risk,white_glove
e5c7a5b71152d600527c22d71745e3b4,3b714a4877aaf281b4b874db1ba1259b,RJ,boleto,1.0,cool_stuff,42.92,25.0,17.92,-19.0,50.0,1,0.92782426,0.07217571,high,1,late-delivery risk | satisfaction risk,19,92.8,budget,10,late_delivery_high_risk,standard
194a9f43598155086b091e0c827ad480,6182f723db6ae619f6617ba0ec169c47,ES,credit_card,6.0,bed_bath_table,118.88000000000001,99.9,18.98,-31.0,59.0,1,0.92781764,0.07218238,high,1,late-delivery risk | satisfaction risk,31,92.8,medium,15,late_delivery_high_risk,standard
d37f1c9ea5fc235b81a0f3051d57b30b,49bf2476bcd8446a1b33728963072fad,SP,credit_card,2.0,furniture_decor,157.13,139.9,17.23,-15.0,39.0,1,0.9277948,0.072205186,high,1,late-delivery risk | satisfaction risk,15,92.8,medium,15,late_delivery_high_risk,standard
0a87a60c5403e51a0e85e4ed7c3c2bdf,04d0240a83425b5f55229f931deb2f71,RJ,credit_card,2.0,cool_stuff,261.16,239.99,21.17,-21.0,41.0,1,0.9277756,0.072224386,high,1,late-delivery risk | satisfaction risk,21,92.8,high,25,late_delivery_high_risk,white_glove
2464182f4be303c6741cab9bad3a9f55,f13b1455570e2ee131c0c69f578e1dd9,RS,credit_card,1.0,telephony,37.22,21.99,15.23,-9.0,33.0,1,0.92773956,0.072260424,high,1,late-delivery risk | satisfaction risk,9,92.8,budget,10,late_delivery_high_risk,standard
49d82571c200aac8b226cae094dc8f0c,1aeda8a7a2736542b65f15a8ff8d0f5c,BA,credit_card,3.0,cool_stuff,238.75,209.99,28.76,-22.0,43.0,1,0.9277389,0.07226108,high,1,late-delivery risk | satisfaction risk,22,92.8,high,25,late_delivery_high_risk,white_glove
6c2d7d5f598317a20719a7e5f5487ece,1ebf16b38edac7b012833599d86454f4,RJ,credit_card,1.0,health_beauty,106.13999999999999,64.99,41.15,-9.0,34.0,1,0.9277004,0.07229959,high,1,late-delivery risk | satisfaction risk,9,92.8,medium,15,late_delivery_high_risk,standard
bb535f122a301b2b48f02befcedfcad5,73fd25c9fc5706f6db9eaecbf248241e,RJ,credit_card,2.0,perfumery,158.25,142.5,15.75,-25.0,46.0,1,0.9276948,0.07230517,high,1,late-delivery risk | satisfaction risk,25,92.8,medium,15,late_delivery_high_risk,standard
a7b9ca3e1958817f0415ebbf1fef3941,490d506e89c13c85d52896cf4364ae76,RJ,credit_card,2.0,computers_accessories,167.39000000000001,149.9,17.49,-22.0,46.0,1,0.9276451,0.07235492,high,1,late-delivery risk | satisfaction risk,22,92.8,high,25,late_delivery_high_risk,white_glove
7c363fbfb4e41c26246ea6097cd275bf,0dd40ed947e3bfce516044118429afb0,PA,credit_card,4.0,sports_leisure,231.55,170.3,61.25,-16.0,56.0,1,0.9276233,0.072376736,high,1,late-delivery risk | satisfaction risk,16,92.8,high,25,late_delivery_high_risk,white_glove
8db4732513ea9f79910c0de430ec946d,91db2e9633e507c47274a5767ef6fb2f,BA,credit_card,1.0,garden_tools,73.52,53.9,19.62,-20.0,43.0,1,0.9275876,0.07241238,high,1,late-delivery risk | satisfaction risk,20,92.8,budget,10,late_delivery_high_risk,standard
b7bb679ead188147ea4d028b583720f9,eeb74135e3038d55e0a4b5c2eb45e285,SC,boleto,1.0,home_confort,66.00999999999999,49.9,16.11,-20.0,46.0,1,0.9275766,0.07242341,high,1,late-delivery risk | satisfaction risk,20,92.8,budget,10,late_delivery_high_risk,standard
841a1c15177c6184088d268bc0f263f4,aefe006dfd9a37a3593b54f95ae27386,MG,credit_card,1.0,kitchen_dining_laundry_garden_furniture,166.29,139.0,27.29,-17.0,40.0,1,0.92755497,0.072445005,high,1,late-delivery risk | satisfaction risk,17,92.8,high,25,late_delivery_high_risk,white_glove
a3ba21f961c9d61f7502766974371616,7c9413ff10fed052fb495b0ad0cec637,GO,credit_card,4.0,furniture_decor,76.17,59.99,16.18,-22.0,44.0,1,0.9275347,0.07246532,high,1,late-delivery risk | satisfaction risk,22,92.8,budget,10,late_delivery_high_risk,standard
4f0695330f3816ef294bf1f4b18f4f2e,c80da60feddb7cf8325bd104032e314a,CE,credit_card,1.0,health_beauty,77.3,61.99,15.31,-16.0,39.0,1,0.927405,0.07259498,high,1,late-delivery risk | satisfaction risk,16,92.7,budget,10,late_delivery_high_risk,standard
913908597fea142985168af1fc46a6e5,bccba73d6d84666631a4ad5960f9fe9e,SP,voucher,2.0,furniture_decor,165.29,148.0,17.29,-9.0,30.0,1,0.9273968,0.07260321,high,1,late-delivery risk | satisfaction risk,9,92.7,high,25,late_delivery_high_risk,white_glove
4f1330720e5aa2d61a474c63620fc42b,b4184ec976917fc7cb365a1a55524013,RJ,credit_card,3.0,health_beauty,104.87,88.0,16.87,-16.0,49.0,1,0.92739177,0.072608225,high,1,late-delivery risk | satisfaction risk,16,92.7,medium,15,late_delivery_high_risk,standard
cb00070405704f99f49cf9e9e2794c77,ed4e19eb62ec534895e9ff1f7714ad0f,SC,credit_card,5.0,furniture_decor,254.01,237.6,16.41,-9.0,30.0,1,0.92738867,0.07261132,high,1,late-delivery risk | satisfaction risk,9,92.7,high,25,late_delivery_high_risk,white_glove
274bf86d17f8952d2a505168fcc25c09,f0f8ceeadedd747aef7967d0f9e5969e,RJ,boleto,1.0,garden_tools,66.64,49.0,17.64,-15.0,34.0,1,0.9273886,0.07261137,high,1,late-delivery risk | satisfaction risk,15,92.7,budget,10,late_delivery_high_risk,standard
04116cd1278a6285625c664dc0d09594,d99db834b8ea77e28fb20a5cd9ee7df9,RJ,boleto,1.0,garden_tools,66.64,49.0,17.64,-15.0,34.0,1,0.9273886,0.07261137,high,1,late-delivery risk | satisfaction risk,15,92.7,budget,10,late_delivery_high_risk,standard
e1b0640460ef6ca7edd7c0039805e515,88eadf2680b66e0f2a5342383969a8c8,RJ,credit_card,5.0,home_confort,293.42,269.0,24.42,-19.0,34.0,1,0.927388,0.072611965,high,1,late-delivery risk | satisfaction risk,19,92.7,high,25,late_delivery_high_risk,white_glove
46fa06f347967f46cbaba58808c81eca,f7c7677be77763b1b2cf982a5e67fa61,RJ,credit_card,1.0,toys,81.79,64.9,16.89,-23.0,55.0,1,0.92737675,0.07262328,high,1,late-delivery risk | satisfaction risk,23,92.7,budget,10,late_delivery_high_risk,standard
9fd3d5bb20296499ef3fbcaa4db31c39,402cce5c0509000eed9e77fece8056e2,CE,credit_card,3.0,health_beauty,177.58,149.99,27.59,-15.0,46.0,1,0.9273767,0.07262333,high,1,late-delivery risk | satisfaction risk,15,92.7,high,25,late_delivery_high_risk,white_glove
